Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
780.287918,controller_left,,,,,,40
786.650213,trial_spawn,B1_T118,near_miss,Miss,,14,14
787.917155,controller_right,,,,,,41
793.945493,trial_spawn,B1_T119,clear_hit,Hit,,2,2
794.767533,controller_left,,,,,,40
801.240668,trial_spawn,B1_T120,near_hit,Miss,,12,12
802.284848,controller_right,,,,,,41
806.252601,trial_spawn,B1_T121,near_miss,Miss,,17,17
806.934758,controller_right,,,,,,41
811.264716,trial_spawn,B1_T122,near_hit,Miss,,11,11
812.253047,controller_right,,,,,,41
816.276732,trial_spawn,B1_T123,near_miss,Miss,,15,15
817.028419,controller_right,,,,,,41
823.571693,trial_spawn,B1_T124,clear_hit,Hit,,2,2
824.922755,controller_left,,,,,,40
830.867128,trial_spawn,B1_T125,near_hit,Miss,,8,8
832.204173,controller_left,,,,,,40
838.163329,trial_spawn,B1_T126,near_hit,Miss,,12,12
838.873487,controller_right,,,,,,41
843.174999,trial_spawn,B1_T127,near_hit,Miss,,11,11
844.038794,controller_right,,,,,,41
848.187033,trial_spawn,B1_T128,clear_hit,Hit,,5,5
848.855587,controller_left,,,,,,40
853.198228,trial_spawn,B1_T129,near_miss,Miss,,15,15
854.173309,controller_right,,,,,,41
860.494160,trial_spawn,B1_T130,clear_hit,Hit,,2,2
862.540699,controller_left,,,,,,40
867.788495,trial_spawn,B1_T131,near_miss,Miss,,14,14
868.790626,controller_right,,,,,,41
875.083273,trial_spawn,B1_T132,near_hit,Miss,,12,12
876.712718,controller_right,,,,,,41
880.095667,trial_spawn,B1_T133,near_miss,Miss,,17,17
880.680731,controller_right,,,,,,41
885.095813,trial_spawn,B1_T134,near_hit,Miss,,11,11
885.791748,controller_left,,,,,,40
886.320761,controller_right,,,,,,41
890.107045,trial_spawn,B1_T135,near_hit,Miss,,9,9
891.053852,controller_right,,,,,,41
893.907853,controller_left,,,,,,40
897.402368,trial_spawn,B1_T136,clear_hit,Hit,,2,2
898.543729,controller_left,,,,,,40
904.695435,trial_spawn,B1_T137,clear_miss,Miss,,20,20
908.191181,controller_right,,,,,,41
911.992101,trial_spawn,B1_T138,near_hit,Miss,,12,12
912.827832,controller_right,,,,,,41
917.003818,trial_spawn,B1_T139,near_hit,Miss,,11,11
917.532548,controller_right,,,,,,41
