subject_id,session_number,block_number,trial_number,trial_type,correct_response,previous_speed,current_speed,speed_sequence,transition_status,trajectory_offset_cm,trial_trigger_code,response_trigger_code,trigger_timestamp,participant_response,reaction_time_ms,accuracy,trial_interrupted,timestamp
franc-task2,1,1,37,near_hit,MISS,fast,slow,fast-slow,transition,-31.77,0,0,0.0000,MISS,822.09,1,0,2026-07-10T15:58:37.4568329+02:00
franc-task2,1,1,38,near_miss,MISS,slow,slow,slow-slow,repetition,52.24,0,0,0.0000,HIT,863.19,0,0,2026-07-10T15:58:44.7930026+02:00
franc-task2,1,1,39,clear_miss,MISS,slow,slow,slow-slow,repetition,88.54,0,0,0.0000,MISS,849.09,1,0,2026-07-10T15:58:52.0746675+02:00
franc-task2,1,1,40,near_miss,MISS,slow,fast,slow-fast,transition,51.95,0,0,0.0000,MISS,724.19,1,0,2026-07-10T15:58:59.2441004+02:00
franc-task2,1,1,41,clear_miss,MISS,fast,fast,fast-fast,repetition,-86.72,0,0,0.0000,HIT,724.27,0,0,2026-07-10T15:59:04.2563379+02:00
franc-task2,1,1,42,clear_hit,HIT,fast,fast,fast-fast,repetition,1.62,0,0,0.0000,HIT,1252.59,1,0,2026-07-10T15:59:09.7977438+02:00
franc-task2,1,1,43,near_hit,MISS,fast,slow,fast-slow,transition,40.65,0,0,0.0000,MISS,654.54,1,0,2026-07-10T15:59:14.2108779+02:00
franc-task2,1,1,44,clear_hit,HIT,slow,slow,slow-slow,repetition,-3.06,0,0,0.0000,HIT,1057.94,1,0,2026-07-10T15:59:21.9100344+02:00
franc-task2,1,1,45,near_hit,MISS,slow,slow,slow-slow,repetition,-37.76,0,0,0.0000,MISS,1489.83,1,0,2026-07-10T15:59:29.6370520+02:00
franc-task2,1,1,46,clear_miss,MISS,slow,slow,slow-slow,repetition,69.42,0,0,0.0000,HIT,1350.63,0,0,2026-07-10T15:59:36.8013639+02:00
franc-task2,1,1,47,near_miss,MISS,slow,fast,slow-fast,transition,53.90,0,0,0.0000,MISS,710.17,1,0,2026-07-10T15:59:43.4481871+02:00
franc-task2,1,1,48,near_miss,MISS,fast,fast,fast-fast,repetition,-48.81,0,0,0.0000,MISS,1002.50,1,0,2026-07-10T15:59:48.7522329+02:00
franc-task2,1,1,49,near_hit,MISS,fast,fast,fast-fast,repetition,-35.60,0,0,0.0000,MISS,752.38,1,0,2026-07-10T15:59:53.5145687+02:00
franc-task2,1,1,50,near_hit,MISS,fast,slow,fast-slow,transition,44.52,0,0,0.0000,MISS,751.78,1,0,2026-07-10T15:59:58.5262820+02:00
franc-task2,1,1,51,near_hit,MISS,slow,slow,slow-slow,repetition,33.84,0,0,0.0000,MISS,654.43,1,0,2026-07-10T16:00:05.7238185+02:00
franc-task2,1,1,52,clear_hit,HIT,slow,slow,slow-slow,repetition,4.19,0,0,0.0000,HIT,904.51,1,0,2026-07-10T16:00:13.2689026+02:00
franc-task2,1,1,53,near_miss,MISS,slow,slow,slow-slow,repetition,52.76,0,0,0.0000,MISS,682.33,1,0,2026-07-10T16:00:20.3412214+02:00
franc-task2,1,1,54,near_miss,MISS,slow,fast,slow-fast,transition,-52.83,0,0,0.0000,MISS,751.92,1,0,2026-07-10T16:00:27.7069605+02:00
franc-task2,1,1,55,near_miss,MISS,fast,fast,fast-fast,repetition,-50.22,0,0,0.0000,MISS,598.00,1,0,2026-07-10T16:00:32.5650675+02:00
franc-task2,1,1,56,near_hit,MISS,fast,fast,fast-fast,repetition,36.25,0,0,0.0000,MISS,543.25,1,0,2026-07-10T16:00:37.5222223+02:00
franc-task2,1,1,57,near_miss,MISS,fast,slow,fast-slow,transition,50.49,0,0,0.0000,MISS,988.18,1,0,2026-07-10T16:00:42.9793925+02:00
franc-task2,1,1,58,clear_hit,HIT,slow,slow,slow-slow,repetition,2.27,0,0,0.0000,HIT,807.79,1,0,2026-07-10T16:00:50.0941518+02:00
franc-task2,1,1,59,near_miss,MISS,slow,slow,slow-slow,repetition,58.80,0,0,0.0000,MISS,737.88,1,0,2026-07-10T16:00:57.3192068+02:00
franc-task2,1,1,60,near_hit,MISS,slow,fast,slow-fast,transition,38.95,0,0,0.0000,MISS,793.68,1,0,2026-07-10T16:01:04.6701069+02:00
franc-task2,1,1,61,near_hit,MISS,fast,fast,fast-fast,repetition,-30.86,0,0,0.0000,MISS,599.06,1,0,2026-07-10T16:01:09.4871433+02:00
franc-task2,1,1,62,near_miss,MISS,fast,fast,fast-fast,repetition,-46.71,0,0,0.0000,MISS,766.33,1,0,2026-07-10T16:01:14.6640100+02:00
franc-task2,1,1,63,clear_miss,MISS,fast,fast,fast-fast,repetition,63.12,0,0,0.0000,MISS,891.04,1,0,2026-07-10T16:01:19.7901224+02:00
franc-task2,1,1,64,near_miss,MISS,fast,fast,fast-fast,repetition,46.92,0,0,0.0000,MISS,836.05,1,0,2026-07-10T16:01:24.7461782+02:00
franc-task2,1,1,65,near_miss,MISS,fast,slow,fast-slow,transition,44.86,0,0,0.0000,MISS,696.53,1,0,2026-07-10T16:01:29.6192548+02:00
franc-task2,1,1,66,clear_hit,HIT,slow,slow,slow-slow,repetition,0.87,0,0,0.0000,HIT,1127.97,1,0,2026-07-10T16:01:37.3456456+02:00
franc-task2,1,1,67,clear_miss,MISS,slow,slow,slow-slow,repetition,61.86,0,0,0.0000,MISS,849.32,1,0,2026-07-10T16:01:44.3622893+02:00
franc-task2,1,1,68,near_miss,MISS,slow,slow,slow-slow,repetition,-53.69,0,0,0.0000,MISS,696.02,1,0,2026-07-10T16:01:51.5047284+02:00
franc-task2,1,1,69,near_miss,MISS,slow,fast,slow-fast,transition,-57.80,0,0,0.0000,MISS,612.17,1,0,2026-07-10T16:01:58.7156384+02:00
franc-task2,1,1,70,near_miss,MISS,fast,fast,fast-fast,repetition,-53.42,0,0,0.0000,MISS,598.90,1,0,2026-07-10T16:02:03.7142409+02:00
franc-task2,1,1,71,clear_hit,HIT,fast,fast,fast-fast,repetition,-2.11,0,0,0.0000,HIT,904.74,1,0,2026-07-10T16:02:09.0334464+02:00
franc-task2,1,1,72,near_miss,MISS,fast,slow,fast-slow,transition,55.64,0,0,0.0000,MISS,738.22,1,0,2026-07-10T16:02:13.8778219+02:00
franc-task2,1,1,73,near_hit,MISS,slow,slow,slow-slow,repetition,34.54,0,0,0.0000,MISS,960.13,1,0,2026-07-10T16:02:21.3964853+02:00
franc-task2,1,1,74,clear_hit,HIT,slow,slow,slow-slow,repetition,0.00,0,0,0.0000,MISS,1559.63,0,0,2026-07-10T16:02:29.2895512+02:00
franc-task2,1,1,75,near_miss,MISS,slow,slow,slow-slow,repetition,52.95,0,0,0.0000,HIT,807.29,0,0,2026-07-10T16:02:35.8315333+02:00
franc-task2,1,1,76,clear_miss,MISS,slow,slow,slow-slow,repetition,75.63,0,0,0.0000,MISS,835.23,1,0,2026-07-10T16:02:43.1558573+02:00
franc-task2,1,1,77,near_hit,MISS,slow,fast,slow-fast,transition,43.54,0,0,0.0000,MISS,793.37,1,0,2026-07-10T16:02:50.4084975+02:00
franc-task2,1,1,78,near_miss,MISS,fast,fast,fast-fast,repetition,51.35,0,0,0.0000,MISS,570.84,1,0,2026-07-10T16:02:55.1982023+02:00
franc-task2,1,1,79,near_hit,MISS,fast,fast,fast-fast,repetition,-40.08,0,0,0.0000,MISS,724.63,1,0,2026-07-10T16:03:00.3636650+02:00
franc-task2,1,1,80,near_miss,MISS,fast,slow,fast-slow,transition,45.28,0,0,0.0000,MISS,487.60,1,0,2026-07-10T16:03:05.1402276+02:00
franc-task2,1,1,81,clear_miss,MISS,slow,slow,slow-slow,repetition,75.64,0,0,0.0000,MISS,779.85,1,0,2026-07-10T16:03:12.7273997+02:00
franc-task2,1,1,82,near_miss,MISS,slow,slow,slow-slow,repetition,-49.23,0,0,0.0000,MISS,751.58,1,0,2026-07-10T16:03:19.9948815+02:00
franc-task2,1,1,83,clear_miss,MISS,slow,slow,slow-slow,repetition,-89.13,0,0,0.0000,MISS,598.58,1,0,2026-07-10T16:03:27.1363520+02:00
franc-task2,1,1,84,near_hit,MISS,slow,fast,slow-fast,transition,-32.61,0,0,0.0000,MISS,723.96,1,0,2026-07-10T16:03:34.5563375+02:00
franc-task2,1,1,85,clear_miss,MISS,fast,fast,fast-fast,repetition,65.88,0,0,0.0000,MISS,807.21,1,0,2026-07-10T16:03:39.6516592+02:00
franc-task2,1,1,86,near_hit,MISS,fast,fast,fast-fast,repetition,-37.45,0,0,0.0000,MISS,542.61,1,0,2026-07-10T16:03:44.3992786+02:00
franc-task2,1,1,87,clear_hit,HIT,fast,fast,fast-fast,repetition,-7.67,0,0,0.0000,HIT,1043.94,1,0,2026-07-10T16:03:49.9122299+02:00
franc-task2,1,1,88,near_hit,MISS,fast,slow,fast-slow,transition,36.75,0,0,0.0000,MISS,877.64,1,0,2026-07-10T16:03:54.7581749+02:00
franc-task2,1,1,89,near_hit,MISS,slow,slow,slow-slow,repetition,43.77,0,0,0.0000,MISS,2102.42,1,0,2026-07-10T16:04:03.2773040+02:00
franc-task2,1,1,90,clear_hit,HIT,slow,slow,slow-slow,repetition,0.00,0,0,0.0000,MISS,1350.55,0,0,2026-07-10T16:04:09.8218248+02:00
franc-task2,1,1,91,near_miss,MISS,slow,slow,slow-slow,repetition,-53.47,0,0,0.0000,MISS,1448.86,1,0,2026-07-10T16:04:17.2143181+02:00
franc-task2,1,1,92,near_hit,MISS,slow,fast,slow-fast,transition,-36.53,0,0,0.0000,MISS,850.09,1,0,2026-07-10T16:04:23.9113457+02:00
franc-task2,1,1,93,clear_hit,HIT,fast,fast,fast-fast,repetition,-2.15,0,0,0.0000,HIT,834.47,1,0,2026-07-10T16:04:28.9080050+02:00
franc-task2,1,1,94,near_miss,MISS,fast,fast,fast-fast,repetition,-51.04,0,0,0.0000,MISS,681.73,1,0,2026-07-10T16:04:33.7665204+02:00
franc-task2,1,1,95,clear_miss,MISS,fast,fast,fast-fast,repetition,64.84,0,0,0.0000,MISS,779.85,1,0,2026-07-10T16:04:38.8766973+02:00
franc-task2,1,1,96,near_miss,MISS,fast,fast,fast-fast,repetition,53.01,0,0,0.0000,MISS,334.43,1,0,2026-07-10T16:04:43.4433228+02:00
franc-task2,1,1,97,near_miss,MISS,fast,slow,fast-slow,transition,48.85,0,0,0.0000,MISS,682.54,1,0,2026-07-10T16:04:48.8033143+02:00
franc-task2,1,1,98,clear_hit,HIT,slow,slow,slow-slow,repetition,9.40,0,0,0.0000,MISS,1823.87,0,0,2026-07-10T16:04:57.2397141+02:00
franc-task2,1,1,99,clear_miss,MISS,slow,slow,slow-slow,repetition,-80.78,0,0,0.0000,MISS,1684.41,1,0,2026-07-10T16:05:04.3957634+02:00
franc-task2,1,1,100,near_miss,MISS,slow,slow,slow-slow,repetition,-55.17,0,0,0.0000,MISS,904.62,1,0,2026-07-10T16:05:10.9112611+02:00
franc-task2,1,1,101,clear_hit,HIT,slow,slow,slow-slow,repetition,-0.85,0,0,0.0000,MISS,1740.86,0,0,2026-07-10T16:05:19.0425304+02:00
franc-task2,1,1,102,clear_miss,MISS,slow,slow,slow-slow,repetition,70.77,0,0,0.0000,MISS,904.95,1,0,2026-07-10T16:05:25.5028457+02:00
franc-task2,1,1,103,near_hit,MISS,slow,fast,slow-fast,transition,34.68,0,0,0.0000,MISS,765.06,1,0,2026-07-10T16:05:32.6584722+02:00
