Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
255.580047,pps_trial_start,B1_T41,VisualOnly,,,1,1
260.299896,pps_trial_start,B1_T42,TactileOnly,,,6,6
261.302082,pps_vib_fired,B1_T42,,,,D1,127
261.692094,pps_response,,,,,,62
264.810759,pps_trial_start,B1_T43,VisualOnly,,,2,2
269.321615,pps_trial_start,B1_T44,TactileOnly,,,26,26
269.585578,pps_vib_fired,B1_T44,,,,D6,127
274.482965,pps_response,,,,,,62
275.988384,pps_trial_start,B1_T45,Both,,,47,47
277.687974,pps_vib_fired,B1_T45,,,,D4,127
278.189413,pps_response,,,,,,62
280.709949,pps_trial_start,B1_T46,Both,,,42,42
281.531491,pps_vib_fired,B1_T46,,,,D3,127
281.837876,pps_response,,,,,,62
285.221083,pps_trial_start,B1_T47,VisualOnly,,,4,4
289.731205,pps_trial_start,B1_T48,Both,,,46,46
290.427507,pps_vib_fired,B1_T48,,,,D4,127
290.733786,pps_response,,,,,,62
294.242114,pps_trial_start,B1_T49,VisualOnly,,,1,1
298.962154,pps_trial_start,B1_T50,Both,,,36,36
300.159543,pps_vib_fired,B1_T50,,,,D1,127
300.521702,pps_response,,,,,,62
303.472627,pps_trial_start,B1_T51,Both,,,59,59
303.681190,pps_vib_fired,B1_T51,,,,D7,127
304.043242,pps_response,,,,,,62
308.192096,pps_trial_start,B1_T52,Both,,,37,37
310.614445,pps_vib_fired,B1_T52,,,,D2,127
310.948593,pps_response,,,,,,62
312.911376,pps_trial_start,B1_T53,VisualOnly,,,4,4
317.421838,pps_trial_start,B1_T54,TactileOnly,,,11,11
319.649651,pps_vib_fired,B1_T54,,,,D2,127
320.081665,pps_response,,,,,,62
321.933379,pps_trial_start,B1_T55,Both,,,55,55
322.907747,pps_vib_fired,B1_T55,,,,D6,127
323.283585,pps_response,,,,,,62
326.653113,pps_trial_start,B1_T56,TactileOnly,,,18,18
327.154392,pps_vib_fired,B1_T56,,,,D4,127
327.488593,pps_response,,,,,,62
331.164384,pps_trial_start,B1_T57,TactileOnly,,,16,16
331.790913,pps_vib_fired,B1_T57,,,,D3,127
332.097420,pps_response,,,,,,62
335.674747,pps_trial_start,B1_T58,VisualOnly,,,3,3
340.394495,pps_trial_start,B1_T59,VisualOnly,,,3,3
345.113979,pps_trial_start,B1_T60,TactileOnly,,,30,30
345.113979,pps_vib_fired,B1_T60,,,,D7,127
351.628477,pps_response,,,,,,62
353.132006,pps_trial_start,B1_T61,Both,,,58,58
353.341140,pps_vib_fired,B1_T61,,,,D7,127
353.800605,pps_response,,,,,,62
357.642959,pps_trial_start,B1_T62,Both,,,37,37
360.065686,pps_vib_fired,B1_T62,,,,D2,127
360.357807,pps_response,,,,,,62
362.362144,pps_trial_start,B1_T63,Both,,,59,59
362.571611,pps_vib_fired,B1_T63,,,,D7,127
362.947461,pps_response,,,,,,62
367.081950,pps_trial_start,B1_T64,Both,,,59,59
367.290864,pps_vib_fired,B1_T64,,,,D7,127
371.858076,pps_response,,,,,,62
373.361326,pps_trial_start,B1_T65,Both,,,53,53
374.335866,pps_vib_fired,B1_T65,,,,D6,127
374.697412,pps_response,,,,,,62
378.080769,pps_trial_start,B1_T66,Both,,,43,43
380.127224,pps_vib_fired,B1_T66,,,,D3,127
380.433428,pps_response,,,,,,62
382.800572,pps_trial_start,B1_T67,Both,,,55,55
383.774769,pps_vib_fired,B1_T67,,,,D6,127
384.067037,pps_response,,,,,,62
