subject_id,session_number,block_number,trial_number,trial_type,response_made,current_speed,width,distance_level,trial_start_ms,stimulus_onset_ms,position_D4_ms,position_D3_ms,position_D2_ms,position_D1_ms,vibrotactile_onset_ms,response_time_ms,reaction_time_ms,vibration_device,trial_interrupted,timestamp
franc,1,2,18,VT,1,slow,wide,D5,827653.268,827653.268,829350.234,829699.569,830074.240,830853.846,829015.919,829364.363,348.4,None,0,2026-07-10T15:20:30.3757389+02:00
franc,1,2,19,T,1,fast,narrow,D7,832371.712,,,,,,832371.712,837161.423,4789.7,None,0,2026-07-10T15:20:36.6745983+02:00
franc,1,2,20,T,1,fast,narrow,D1,838664.893,,,,,,839667.073,840029.271,362.2,None,0,2026-07-10T15:20:41.1798030+02:00
franc,1,2,21,VT,1,fast,wide,D3,843175.942,843175.942,843871.695,843997.045,844122.513,844373.176,843997.045,844247.627,250.6,None,0,2026-07-10T15:20:45.6902397+02:00
franc,1,2,22,T,1,fast,narrow,D3,847686.070,,,,,,848299.273,848744.913,445.6,None,0,2026-07-10T15:20:50.2016603+02:00
franc,1,2,23,VT,1,fast,narrow,D4,852197.508,852197.508,852893.429,853018.952,853143.895,853394.300,852893.429,852726.397,-167.0,None,0,2026-07-10T15:20:54.7117514+02:00
franc,1,2,24,VT,1,slow,wide,D3,856707.668,856707.668,858406.766,858754.604,859130.383,859909.731,858754.604,859630.784,876.2,None,0,2026-07-10T15:20:59.4314693+02:00
franc,1,2,25,V,0,fast,wide,,861427.466,861427.466,862123.947,862248.841,862374.221,862625.274,,,,None,0,2026-07-10T15:21:03.9423313+02:00
franc,1,2,26,VT,1,fast,narrow,D5,865938.699,865938.699,866634.462,866759.695,866885.024,867135.370,866522.965,866857.177,334.2,None,0,2026-07-10T15:21:08.4531292+02:00
franc,1,2,27,V,0,fast,narrow,,870449.530,870449.530,871144.908,871270.644,871395.788,871646.332,,,,None,0,2026-07-10T15:21:12.9642228+02:00
franc,1,2,28,T,1,slow,wide,D7,874956.945,,,,,,874956.945,878997.329,4040.4,None,0,2026-07-10T15:21:18.5054645+02:00
franc,1,2,29,V,0,slow,narrow,,880500.654,880500.654,882199.215,882547.471,882923.172,883689.228,,,,None,0,2026-07-10T15:21:23.2246939+02:00
franc,1,2,30,V,0,slow,narrow,,885220.178,885220.178,886919.527,887266.962,887643.340,888408.600,,,,None,0,2026-07-10T15:21:27.9440103+02:00
franc,1,2,31,V,0,slow,wide,,889939.660,889939.660,891638.291,891986.665,892362.081,893127.810,,,,None,0,2026-07-10T15:21:32.6635474+02:00
franc,1,2,32,T,1,slow,narrow,D1,894659.333,,,,,,897666.998,899602.460,1935.5,None,0,2026-07-10T15:21:39.1150510+02:00
franc,1,2,33,VT,1,slow,narrow,D7,901106.387,901106.387,902804.482,903152.833,903528.568,904294.654,901314.494,901704.759,390.3,None,0,2026-07-10T15:21:43.8295095+02:00
franc,1,2,34,T,1,fast,narrow,D2,905825.408,,,,,,906576.797,906869.142,292.3,None,0,2026-07-10T15:21:48.3396574+02:00
franc,1,2,35,T,1,fast,wide,D4,910336.467,,,,,,910837.436,911157.639,320.2,None,0,2026-07-10T15:21:52.8507405+02:00
franc,1,2,36,VT,1,fast,wide,D1,914846.584,914846.584,915542.493,915668.146,915793.498,916043.877,916043.877,916545.551,501.7,None,0,2026-07-10T15:21:57.3611482+02:00
franc,1,2,37,V,1,fast,narrow,,919357.901,919357.901,920053.903,920179.412,920304.449,920554.862,,920554.862,,None,0,2026-07-10T15:22:01.8710066+02:00
franc,1,2,38,VT,1,fast,wide,D7,923868.031,923868.031,924564.062,924689.238,924814.693,925065.347,924076.866,924424.653,347.8,None,0,2026-07-10T15:22:06.3812425+02:00
franc,1,2,39,VT,1,slow,wide,D4,928378.795,928378.795,930077.181,930425.390,930801.190,931566.953,930077.181,930551.076,473.9,None,0,2026-07-10T15:22:11.1011630+02:00
franc,1,2,40,VT,1,slow,narrow,D1,933098.371,933098.371,934796.465,935144.278,935520.463,936300.113,936300.113,936606.214,306.1,None,0,2026-07-10T15:22:16.1133261+02:00
franc,1,2,41,VT,1,slow,narrow,D5,938110.204,938110.204,939808.698,940156.777,940532.736,941298.432,939474.512,939823.055,348.5,None,0,2026-07-10T15:22:20.8334552+02:00
franc,1,2,42,T,1,fast,wide,D3,942829.713,,,,,,943456.254,943804.609,348.4,None,0,2026-07-10T15:22:25.3438859+02:00
franc,1,2,43,VT,1,slow,wide,D5,947340.734,947340.734,949038.753,949387.246,949763.392,950528.942,948705.550,949094.862,389.3,None,0,2026-07-10T15:22:30.0635080+02:00
franc,1,2,44,V,0,slow,wide,,952060.298,952060.298,953759.130,954107.145,954483.014,955248.909,,,,None,0,2026-07-10T15:22:34.7824540+02:00
franc,1,2,45,T,1,slow,wide,D1,956780.404,,,,,,959787.566,956794.611,-2993.0,None,0,2026-07-10T15:22:39.2946613+02:00
franc,1,2,46,VT,1,fast,narrow,D4,961290.930,961290.930,961986.600,962112.334,962237.571,962487.968,961986.600,962265.545,278.9,None,0,2026-07-10T15:22:43.8038416+02:00
franc,1,2,47,VT,1,slow,wide,D1,965801.894,965801.894,967500.315,967848.560,968223.827,969003.186,969003.186,969420.944,417.8,None,0,2026-07-10T15:22:48.9316269+02:00
franc,1,2,48,VT,1,slow,wide,D2,970924.446,970924.446,972623.296,972971.418,973347.182,974113.033,973347.182,973667.079,319.9,None,0,2026-07-10T15:22:53.6469706+02:00
franc,1,2,49,VT,1,slow,narrow,D5,975644.343,975644.343,977342.713,977687.143,978066.460,978832.481,977008.621,977454.255,445.6,None,0,2026-07-10T15:22:58.3660447+02:00
franc,1,2,50,VT,1,slow,wide,D4,980364.201,980364.201,982062.225,982410.229,982786.236,983565.298,982062.225,982424.248,362.0,None,0,2026-07-10T15:23:03.0851650+02:00
franc,1,2,51,VT,1,slow,narrow,D7,985083.312,985083.312,986781.997,987130.337,987505.764,988271.406,985292.074,985668.034,376.0,None,0,2026-07-10T15:23:07.8044099+02:00
franc,1,2,52,VT,1,slow,wide,D2,989802.788,989802.788,991501.461,991849.720,992225.447,992991.107,992225.447,996986.729,4761.3,None,0,2026-07-10T15:23:16.4971051+02:00
franc,1,2,53,VT,1,fast,wide,D5,998490.200,998490.200,999186.289,999311.838,999437.048,999687.877,999074.818,999409.199,334.4,None,0,2026-07-10T15:23:21.0021280+02:00
franc,1,2,54,T,1,fast,wide,D7,1003000.874,,,,,,1003000.874,1006787.265,3786.4,None,0,2026-07-10T15:23:26.2973824+02:00
franc,1,2,55,VT,1,fast,wide,D1,1008291.513,1008291.513,1008987.561,1009113.131,1009238.202,1009488.624,1009488.624,1009823.269,334.6,None,0,2026-07-10T15:23:30.8033800+02:00
franc,1,2,56,VT,1,slow,wide,D3,1012802.469,1012802.469,1014500.544,1014849.006,1015225.227,1015990.150,1014849.006,1015183.105,334.1,None,0,2026-07-10T15:23:35.5237310+02:00
franc,1,2,57,V,0,slow,wide,,1017522.098,1017522.098,1019220.039,1019568.246,1019944.189,1020710.042,,,,None,0,2026-07-10T15:23:40.2425988+02:00
franc,1,2,58,V,0,fast,narrow,,1022241.605,1022241.605,1022937.209,1023062.879,1023188.359,1023439.225,,,,None,0,2026-07-10T15:23:44.7533181+02:00
franc,1,2,59,VT,1,fast,narrow,D7,1026752.902,1026752.902,1027448.286,1027573.870,1027698.682,1027949.679,1026960.908,1027253.479,292.6,None,0,2026-07-10T15:23:49.2642148+02:00
franc,1,2,60,VT,1,slow,narrow,D3,1031263.042,1031263.042,1032961.470,1033309.825,1033685.634,1034451.844,1033309.825,1034214.740,904.9,None,0,2026-07-10T15:23:53.9839441+02:00
franc,1,2,61,V,0,slow,wide,,1035983.143,1035983.143,1037681.040,1038029.055,1038405.030,1039184.116,,,,None,0,2026-07-10T15:23:58.7021190+02:00
franc,1,2,62,VT,1,fast,wide,D1,1040702.168,1040702.168,1041398.307,,1041744.248,1041899.223,1041899.223,1042233.794,334.6,None,0,2026-07-10T15:24:03.2136729+02:00
franc,1,2,63,VT,1,fast,wide,D2,1045213.184,1045213.184,1045909.976,1046034.965,1046160.814,1046410.739,1046160.814,1046467.353,306.5,None,0,2026-07-10T15:24:07.7246006+02:00
franc,1,2,64,VT,1,slow,wide,D6,1049724.042,1049724.042,1051422.023,1051770.294,1052146.455,1052926.019,1050698.553,1051228.524,530.0,None,0,2026-07-10T15:24:12.4437092+02:00
franc,1,2,65,VT,1,fast,wide,D3,1054443.635,1054443.635,1055140.020,1055264.955,1055390.589,1055641.107,1055264.955,1055655.573,390.6,None,0,2026-07-10T15:24:16.9549160+02:00
franc,1,2,66,T,1,slow,narrow,D3,1058954.400,,,,,,1060806.050,1061196.494,390.4,None,0,2026-07-10T15:24:21.4792310+02:00
franc,1,2,67,VT,1,fast,wide,D2,1063479.719,1063479.719,1064176.337,1064287.691,1064426.464,1064677.051,1064426.464,1064733.476,307.0,None,0,2026-07-10T15:24:25.9910955+02:00
franc,1,2,68,VT,1,slow,narrow,D2,1067989.939,1067989.939,1069687.896,1070036.065,1070412.641,1071178.268,1070412.641,1071847.063,1434.4,None,0,2026-07-10T15:24:31.3573326+02:00
franc,1,2,69,T,1,fast,wide,D5,1073349.784,,,,,,1073739.844,1074157.237,417.4,None,0,2026-07-10T15:24:35.8601047+02:00
franc,1,2,70,VT,1,fast,narrow,D6,1077860.257,1077860.257,1078556.470,1078668.182,1078808.189,1079058.201,1078319.854,1078696.145,376.3,None,0,2026-07-10T15:24:40.3710142+02:00
franc,1,2,71,VT,1,fast,narrow,D1,1082371.864,1082371.864,1083067.193,1083192.672,1083317.758,1083567.719,1083567.719,1086687.807,3120.1,None,0,2026-07-10T15:24:46.1967977+02:00
franc,1,2,72,V,0,fast,narrow,,1088190.322,1088190.322,1088886.422,1089011.962,1089137.299,1089387.606,,,,None,0,2026-07-10T15:24:50.7007477+02:00
franc,1,2,73,V,0,fast,wide,,1092701.962,1092701.962,1093398.292,1093510.016,1093648.951,1093900.233,,,,None,0,2026-07-10T15:24:55.2128315+02:00
franc,1,2,74,V,0,fast,wide,,1097213.107,1097213.107,1097908.975,1098033.943,1098159.570,1098410.053,,,,None,0,2026-07-10T15:24:59.7232363+02:00
franc,1,2,75,V,0,fast,narrow,,1101724.614,1101724.614,1102419.450,1102531.505,1102670.698,1102921.238,,,,None,0,2026-07-10T15:25:04.2345742+02:00
franc,1,2,76,VT,1,slow,wide,D3,1106234.683,1106234.683,1107933.148,1108281.170,1108657.115,1109422.789,1108281.170,1111469.878,3188.7,None,0,2026-07-10T15:25:10.9799126+02:00
franc,1,2,77,V,0,slow,wide,,1112972.723,1112972.723,1114671.817,1115019.349,1115395.468,1116160.847,,,,None,0,2026-07-10T15:25:15.6916909+02:00
franc,1,2,78,VT,1,slow,narrow,D6,1117692.719,1117692.719,1119390.117,1119739.468,1120114.581,1120894.231,1118667.324,1119002.146,334.8,None,0,2026-07-10T15:25:20.4110123+02:00
franc,1,2,79,VT,1,fast,wide,D4,1122411.786,1122411.786,1123107.844,1123232.872,1123358.440,1123608.846,1123107.844,1123386.847,279.0,None,0,2026-07-10T15:25:24.9206877+02:00
franc,1,2,80,VT,1,slow,narrow,D1,1126921.767,1126921.767,1128619.953,1128967.718,1129343.663,1130123.438,1130123.438,1130457.682,334.2,None,0,2026-07-10T15:25:29.9612224+02:00
franc,1,2,81,VT,1,fast,narrow,D7,1131961.077,1131961.077,1132657.515,1132783.069,1132908.275,1133158.909,1132170.409,1132587.637,417.2,None,0,2026-07-10T15:25:34.4708849+02:00
franc,1,2,82,VT,1,fast,narrow,D3,1136472.198,1136472.198,1137167.885,1137293.429,1137418.846,1137669.407,1137293.429,1137488.774,195.3,None,0,2026-07-10T15:25:38.9813997+02:00
franc,1,2,83,VT,1,fast,narrow,D3,1140982.954,1140982.954,1141679.213,1141804.537,1141929.760,1142180.119,1141804.537,1141442.455,-362.1,None,0,2026-07-10T15:25:43.4926271+02:00
franc,1,2,84,VT,1,slow,wide,D7,1145493.866,1145493.866,1147192.228,1147527.849,1147916.332,1148681.998,1145702.639,1148431.512,2728.9,None,0,2026-07-10T15:25:48.2115697+02:00
franc,1,2,85,V,0,slow,narrow,,1150213.492,1150213.492,1151911.534,1152260.141,1152635.746,1153401.820,,,,None,0,2026-07-10T15:25:52.9319703+02:00
franc,1,2,86,T,1,fast,narrow,D4,1154932.678,,,,,,1155433.860,1155754.842,321.0,None,0,2026-07-10T15:25:57.4424634+02:00
franc,1,2,87,VT,1,slow,narrow,D7,1159443.846,1159443.846,1161142.435,1161490.744,1161866.638,1162632.303,1159652.320,1160000.446,348.1,None,0,2026-07-10T15:26:02.1628637+02:00
franc,1,2,88,T,1,fast,wide,D6,1164163.747,,,,,,1164428.391,1164720.941,292.5,None,0,2026-07-10T15:26:06.6734458+02:00
franc,1,2,89,VT,1,fast,narrow,D3,1168675.506,1168675.506,1169371.619,1169496.450,1169621.776,1169872.289,1169496.450,1168995.657,-500.8,None,0,2026-07-10T15:26:11.1838913+02:00
franc,1,2,90,V,0,fast,wide,,1173186.044,1173186.044,1173882.154,1174007.064,1174132.425,1174383.140,,,,None,0,2026-07-10T15:26:15.6940681+02:00
franc,1,2,91,VT,1,slow,wide,D1,1177695.994,1177695.994,1179394.594,1179742.718,1180118.581,1180898.235,1180898.235,1181678.160,779.9,None,0,2026-07-10T15:26:21.1856807+02:00
franc,1,2,92,VT,1,slow,narrow,D4,1183181.146,1183181.146,1184879.654,1185227.834,1185603.665,1186369.134,1184879.654,1185353.534,473.9,None,0,2026-07-10T15:26:25.8979018+02:00
franc,1,2,93,VT,1,slow,narrow,D6,1187900.008,1187900.008,1189599.393,1190132.676,1190324.026,1191088.133,1188874.747,1192675.717,3801.0,None,0,2026-07-10T15:26:32.1826199+02:00
franc,1,2,94,VT,1,fast,narrow,D2,1194179.498,1194179.498,1194875.276,1195000.379,1195126.002,1195376.636,1195126.002,1195474.483,348.5,None,0,2026-07-10T15:26:36.6878409+02:00
franc,1,2,95,VT,1,slow,wide,D7,1198690.447,1198690.447,1200389.117,1200736.468,1201112.609,1201878.495,1198899.123,1199205.719,306.6,None,0,2026-07-10T15:26:41.4085345+02:00
franc,1,2,96,V,0,fast,wide,,1203409.372,1203409.372,1204105.627,1204230.921,1204356.120,1204607.211,,,,None,0,2026-07-10T15:26:45.9182773+02:00
franc,1,2,97,VT,1,fast,wide,D6,1207920.322,1207920.322,1208616.238,1208728.031,1208866.844,1209117.680,1208379.593,1208728.031,348.4,None,0,2026-07-10T15:26:50.4288023+02:00
franc,1,2,98,V,0,slow,narrow,,1212431.035,1212431.035,1214130.278,1214478.353,1214854.469,1215619.908,,,,None,0,2026-07-10T15:26:55.1490799+02:00
franc,1,2,99,VT,1,slow,narrow,D3,1217151.417,1217151.417,1218849.126,1219197.510,1219573.892,1220352.927,1219197.510,1219545.814,348.3,None,0,2026-07-10T15:26:59.8683743+02:00
franc,1,2,100,T,1,fast,wide,D2,1221870.020,,,,,,1222621.969,1222969.620,347.7,None,0,2026-07-10T15:27:04.3788432+02:00
franc,1,2,101,V,1,slow,wide,,1226381.611,1226381.611,1228079.649,1228428.016,1228803.699,1229570.119,,1229249.989,,None,0,2026-07-10T15:27:09.0987463+02:00
franc,1,2,102,VT,1,slow,narrow,D2,1231101.344,1231101.344,1232799.640,1233147.857,1233523.973,1234289.964,1233523.973,1233788.356,264.4,None,0,2026-07-10T15:27:13.8185126+02:00
franc,1,2,103,T,1,slow,narrow,D2,1235821.091,,,,,,1238048.054,1238521.431,473.4,None,0,2026-07-10T15:27:18.3289166+02:00
franc,1,2,104,VT,1,fast,narrow,D5,1240331.244,1240331.244,1241027.226,1241152.609,1241277.946,1241528.582,1240915.655,1241528.582,612.9,None,0,2026-07-10T15:27:22.8393364+02:00
franc,1,2,105,VT,1,fast,wide,D6,1244842.176,1244842.176,1245537.905,1245663.182,1245788.816,1246039.463,1245301.125,1245649.589,348.5,None,0,2026-07-10T15:27:27.3497892+02:00
franc,1,2,106,T,1,slow,wide,D6,1249366.509,,,,,,1250146.233,1251273.919,1127.7,None,0,2026-07-10T15:27:31.8748073+02:00
franc,1,2,107,VT,1,fast,wide,D7,1253877.020,1253877.020,1254573.494,1254698.838,1254823.960,1255074.523,1254085.993,1254238.985,153.0,None,0,2026-07-10T15:27:36.3851018+02:00
franc,1,2,108,T,1,slow,narrow,D6,1258387.736,,,,,,1259167.201,1259613.439,446.2,None,0,2026-07-10T15:27:40.8965205+02:00
franc,1,2,109,VT,1,slow,wide,D2,1262898.380,1262898.380,1264596.973,1264944.960,1265320.915,1266087.031,1265320.915,1265613.570,292.7,None,0,2026-07-10T15:27:45.6151772+02:00
franc,1,2,110,VT,1,fast,narrow,D7,1267618.688,1267618.688,1268314.760,1268439.906,1268565.239,1268815.885,1267828.007,1268189.436,361.4,None,0,2026-07-10T15:27:50.1265809+02:00
franc,1,2,111,V,0,slow,narrow,,1272129.588,1272129.588,1273828.309,1274176.665,1274552.101,1275318.105,,,,None,0,2026-07-10T15:27:54.8476035+02:00
franc,1,2,112,T,1,slow,narrow,D4,1276848.505,,,,,,1278353.770,1278657.866,304.1,None,0,2026-07-10T15:27:59.3565776+02:00
franc,1,2,113,VT,1,slow,narrow,D5,1281359.040,1281359.040,1283057.683,1283405.831,1283781.362,1284547.209,1282724.228,1283030.259,306.0,None,0,2026-07-10T15:28:04.0755446+02:00
franc,1,2,114,VT,1,slow,narrow,D3,1286078.768,1286078.768,1287777.238,1288125.405,1288501.647,1289267.311,1288125.405,1288446.939,321.5,None,0,2026-07-10T15:28:08.7952331+02:00
franc,1,2,115,VT,1,fast,wide,D5,1290799.122,1290799.122,1291495.297,1291620.874,1291745.827,1291995.937,1291383.586,1291648.238,264.7,None,0,2026-07-10T15:28:13.3063360+02:00
franc,1,2,116,VT,1,fast,wide,D2,1295309.951,1295309.951,1296005.830,1296130.991,1296256.562,1296507.251,1296256.562,1296507.251,250.7,None,0,2026-07-10T15:28:17.8184370+02:00
franc,1,2,117,VT,1,slow,wide,D1,1299820.267,1299820.267,1301518.858,1301867.570,1302243.300,1303008.820,1303008.820,1300823.544,-2185.3,None,0,2026-07-10T15:28:22.5371025+02:00
franc,1,2,118,T,1,fast,narrow,D5,1304540.803,,,,,,1304929.977,1305306.169,376.2,None,0,2026-07-10T15:28:27.0476575+02:00
franc,1,2,119,VT,1,slow,narrow,D4,1309050.450,1309050.450,1310749.467,1311096.721,1311472.984,1312238.669,1310749.467,1309830.646,-918.8,None,0,2026-07-10T15:28:31.7674237+02:00
franc,1,2,120,V,0,fast,wide,,1313769.977,1313769.977,1314466.011,1314591.496,1314716.387,1314967.041,,,,None,0,2026-07-10T15:28:36.2779398+02:00
franc,1,2,121,T,1,fast,wide,D1,1318280.993,,,,,,1319282.792,1322235.569,2952.8,None,0,2026-07-10T15:28:41.7417530+02:00
franc,1,2,122,VT,1,slow,narrow,D6,1323739.409,1323739.409,1325437.496,1325785.706,1326161.593,1326940.638,1324713.607,1325062.588,349.0,None,0,2026-07-10T15:28:46.4551962+02:00
franc,1,2,123,VT,1,fast,narrow,D6,1328457.848,1328457.848,1329153.841,1329279.546,1329404.784,1329654.831,1328917.361,1329279.546,362.2,None,0,2026-07-10T15:28:50.9652926+02:00
franc,1,2,124,VT,1,fast,narrow,D2,1332968.374,1332968.374,1333664.435,1333790.194,1333915.407,1334165.472,1333915.407,1334250.100,334.7,None,0,2026-07-10T15:28:55.4757864+02:00
franc,1,2,125,VT,1,slow,narrow,D1,1337479.615,1337479.615,1339319.559,1339525.892,1339902.148,1340667.472,1340667.472,1339790.673,-876.8,None,0,2026-07-10T15:29:00.1957392+02:00
franc,1,2,126,VT,1,slow,wide,D4,1342198.605,1342198.605,1343897.225,1344245.288,1344621.182,1345387.002,1343897.225,1344343.746,446.5,None,0,2026-07-10T15:29:04.9149385+02:00
franc,1,2,127,VT,1,fast,narrow,D4,1346918.427,1346918.427,1347614.622,1347739.889,1347864.884,1348115.843,1347614.622,1347907.563,292.9,None,0,2026-07-10T15:29:09.4262282+02:00
franc,1,2,128,VT,1,fast,narrow,D5,1351429.666,1351429.666,1352125.156,1352250.895,1352376.185,1352626.296,1352013.953,1352404.176,390.2,None,0,2026-07-10T15:29:13.9360061+02:00
franc,1,2,129,T,1,slow,wide,D4,1355939.977,,,,,,1357443.574,1357666.468,222.9,None,0,2026-07-10T15:29:18.4477083+02:00
franc,1,2,130,T,1,slow,wide,D3,1360451.113,,,,,,1362302.375,1362720.133,417.8,None,0,2026-07-10T15:29:22.9723019+02:00
franc,1,2,131,VT,1,slow,wide,D5,1364976.225,1364976.225,1366674.865,1367022.821,1367398.831,1368164.237,1366340.671,1366660.847,320.2,None,0,2026-07-10T15:29:27.6931386+02:00
franc,1,2,132,VT,1,fast,wide,D4,1369696.127,1369696.127,1370391.657,1370517.090,1370642.935,1370893.056,1370391.657,1370683.917,292.3,None,0,2026-07-10T15:29:32.2027447+02:00
franc,1,2,133,T,1,slow,wide,D5,1374205.613,,,,,,1375375.021,1378285.262,2910.2,None,0,2026-07-10T15:29:37.7877590+02:00
franc,1,2,134,VT,1,fast,narrow,D6,1379788.281,1379788.281,1380484.645,1380609.671,1380735.310,1380985.917,1380247.974,1380526.728,278.8,None,0,2026-07-10T15:29:42.2959964+02:00
franc,1,2,135,VT,1,fast,wide,D6,1384299.283,1384299.283,1384995.508,1385121.022,1385246.710,1385497.093,1384759.009,1386444.662,1685.7,None,0,2026-07-10T15:29:46.8075151+02:00
franc,1,2,136,VT,1,fast,wide,D5,1388810.710,1388810.710,1389506.985,1389632.893,1389757.357,1390008.720,1389395.745,1389674.384,278.6,None,0,2026-07-10T15:29:51.3179840+02:00
franc,1,2,137,VT,1,fast,narrow,D1,1393321.844,1393321.844,1394018.551,1394143.869,1394268.856,1394519.485,1394519.485,1394797.641,278.2,None,0,2026-07-10T15:29:55.8296172+02:00
franc,1,2,138,VT,1,slow,wide,D6,1397831.974,1397831.974,1399531.053,1399879.105,1400254.868,1401020.859,1398806.914,1399154.943,348.0,None,0,2026-07-10T15:30:00.5488774+02:00
franc,1,2,139,V,1,fast,narrow,,1402551.839,1402551.839,1403247.983,1403372.949,1403498.813,1403748.943,,1403623.923,,None,0,2026-07-10T15:30:05.0579422+02:00
franc,1,2,140,V,0,fast,narrow,,1407061.869,1407061.869,1407758.023,1407882.926,1408008.401,1408258.894,,,,None,0,2026-07-10T15:30:09.5686615+02:00
franc,1,3,1,V,0,slow,narrow,,1438177.377,1438177.377,1439876.073,1440224.335,1440600.202,1441365.913,,,,None,0,2026-07-10T15:30:40.8930966+02:00
franc,1,3,2,VT,1,fast,narrow,D5,1442897.370,1442897.370,1443593.409,1443718.510,1443843.734,1444094.499,1443481.628,1443816.289,334.7,None,0,2026-07-10T15:30:45.4040338+02:00
franc,1,3,3,VT,1,fast,narrow,D2,1447407.998,1447407.998,1448104.379,1448229.689,1448354.553,1448605.278,1448354.553,1448689.010,334.5,None,0,2026-07-10T15:30:49.9146841+02:00
franc,1,3,4,T,1,slow,wide,D5,1451918.484,,,,,,1453087.989,1453338.866,250.9,None,0,2026-07-10T15:30:54.4396192+02:00
franc,1,3,5,T,1,fast,narrow,D7,1456443.626,,,,,,1456443.626,1460842.666,4399.0,None,0,2026-07-10T15:31:00.3432735+02:00
franc,1,3,6,VT,1,slow,wide,D3,1462346.390,1462346.390,1464044.983,1464392.686,1464769.001,1465548.344,1464392.686,1464685.186,292.5,None,0,2026-07-10T15:31:05.0617290+02:00
franc,1,3,7,VT,1,fast,narrow,D3,1467065.833,1467065.833,1467762.274,1467887.328,1468012.684,1468263.311,1467887.328,1468040.557,153.2,None,0,2026-07-10T15:31:09.5723735+02:00
franc,1,3,8,VT,1,fast,wide,D4,1471576.515,1471576.515,1472272.579,1472397.989,1472523.560,1472773.908,1472272.579,1472523.560,251.0,None,0,2026-07-10T15:31:14.0797131+02:00
franc,1,3,9,VT,1,slow,narrow,D2,1476085.566,1476085.566,1477785.915,1478133.627,1478509.785,1479275.299,1478509.785,1478788.231,278.4,None,0,2026-07-10T15:31:18.8031185+02:00
franc,1,3,10,VT,1,slow,narrow,D1,1480806.896,1480806.896,1482505.840,1482853.519,1483229.261,1483994.938,1483994.938,1486919.295,2924.4,None,0,2026-07-10T15:31:26.4198449+02:00
franc,1,3,11,VT,1,slow,narrow,D4,1488422.389,1488422.389,1490198.409,1490468.704,1490845.205,1491610.811,1490198.409,1490468.704,270.3,None,0,2026-07-10T15:31:31.1380763+02:00
franc,1,3,12,VT,1,fast,narrow,D7,1493142.244,1493142.244,1493838.290,1493963.700,1494088.740,1494339.403,1493351.276,1493754.384,403.1,None,0,2026-07-10T15:31:35.6488522+02:00
franc,1,3,13,V,0,fast,wide,,1497652.529,1497652.529,1498349.082,1498474.001,1498599.541,1498850.102,,,,None,0,2026-07-10T15:31:40.1599609+02:00
franc,1,3,14,VT,1,fast,wide,D3,1502163.753,1502163.753,1502859.518,1502985.172,1503110.096,1503360.623,1502985.172,1503221.758,236.6,None,0,2026-07-10T15:31:44.6700298+02:00
franc,1,3,15,VT,1,fast,wide,D2,1506674.696,1506674.696,1507370.300,1507495.969,1507622.125,1507871.376,1507622.125,1507885.357,263.2,None,0,2026-07-10T15:31:49.1802621+02:00
franc,1,3,16,VT,1,fast,wide,D1,1511185.008,1511185.008,1511880.883,1512006.667,1512131.803,1512382.256,1512382.256,1512646.733,264.5,None,0,2026-07-10T15:31:53.6925642+02:00
franc,1,3,17,VT,1,fast,narrow,D7,1515696.672,1515696.672,1516393.596,1516504.790,1516643.682,1516894.216,1515906.139,1516212.170,306.0,None,0,2026-07-10T15:31:58.2029092+02:00
franc,1,3,18,VT,1,fast,wide,D4,1520207.744,1520207.744,1520903.539,1521028.951,1521154.221,1521404.717,1520903.539,1521251.727,348.2,None,0,2026-07-10T15:32:02.7134885+02:00
franc,1,3,19,VT,1,slow,narrow,D5,1524717.810,1524717.810,1526416.585,1526764.506,1527140.472,1527906.076,1526082.703,1525177.524,-905.2,None,0,2026-07-10T15:32:07.4332270+02:00
franc,1,3,20,V,0,slow,wide,,1529437.946,1529437.946,1531135.030,1531483.707,1531860.157,1532625.304,,,,None,0,2026-07-10T15:32:12.1527471+02:00
franc,1,3,21,VT,1,fast,narrow,D1,1534156.875,1534156.875,1534852.947,1534977.840,1535103.545,1535354.206,1535354.206,1535660.682,306.5,None,0,2026-07-10T15:32:16.6628926+02:00
franc,1,3,22,VT,1,fast,narrow,D7,1538667.549,1538667.549,1539363.781,1539489.055,1539614.151,1539864.507,1538876.418,1539154.603,278.2,None,0,2026-07-10T15:32:21.1731503+02:00
franc,1,3,23,V,1,slow,wide,,1543178.562,1543178.562,1544877.256,1545225.670,1545601.181,1546366.824,,1544083.624,,None,0,2026-07-10T15:32:25.8934485+02:00
franc,1,3,24,VT,1,slow,wide,D3,1547897.969,1547897.969,1549596.177,1549944.003,1550320.132,1551085.890,1549944.003,1550222.373,278.4,None,0,2026-07-10T15:32:30.6127497+02:00
franc,1,3,25,VT,1,slow,narrow,D4,1552616.536,1552616.536,1554315.800,1554664.125,1555039.697,1555805.714,1554315.800,1554552.400,236.6,None,0,2026-07-10T15:32:35.3325367+02:00
franc,1,3,26,VT,1,fast,wide,D2,1557337.264,1557337.264,1558033.415,1558158.998,1558284.351,1558535.263,1558284.351,1560442.762,2158.4,None,0,2026-07-10T15:32:39.9461860+02:00
franc,1,3,27,VT,1,slow,wide,D7,1561945.907,1561945.907,1563644.082,1563991.856,1564367.957,1565133.514,1562154.192,1562460.548,306.4,None,0,2026-07-10T15:32:44.6602271+02:00
