subject_id,session_number,block_number,trial_number,trial_type,correct_response,previous_speed,current_speed,speed_sequence,transition_status,trajectory_offset_cm,trial_trigger_code,response_trigger_code,trigger_timestamp,participant_response,reaction_time_ms,accuracy,trial_interrupted,timestamp
pam,1,1,170,near_hit,MISS,fast,fast,fast-fast,repetition,-42.12,0,0,0.0000,MISS,500.72,1,0,2026-07-14T16:12:48.4393967+02:00
pam,1,1,171,clear_hit,HIT,fast,fast,fast-fast,repetition,-28.02,0,0,0.0000,HIT,570.97,1,0,2026-07-14T16:12:53.2285561+02:00
pam,1,1,172,near_miss,MISS,fast,slow,fast-slow,transition,-53.20,0,0,0.0000,MISS,765.64,1,0,2026-07-14T16:12:58.6016689+02:00
pam,1,1,173,near_hit,MISS,slow,slow,slow-slow,repetition,35.50,0,0,0.0000,MISS,1322.99,1,0,2026-07-14T16:13:05.5640375+02:00
pam,1,1,174,clear_hit,HIT,slow,slow,slow-slow,repetition,26.63,0,0,0.0000,MISS,751.71,0,0,2026-07-14T16:13:12.2184606+02:00
pam,1,1,175,clear_miss,MISS,slow,fast,slow-fast,transition,-59.85,0,0,0.0000,MISS,752.09,1,0,2026-07-14T16:13:19.3754860+02:00
pam,1,1,176,near_miss,MISS,fast,fast,fast-fast,repetition,-57.11,0,0,0.0000,MISS,473.49,1,0,2026-07-14T16:13:24.4157026+02:00
pam,1,1,177,clear_miss,MISS,fast,fast,fast-fast,repetition,73.68,0,0,0.0000,HIT,473.58,0,0,2026-07-14T16:13:29.3409602+02:00
pam,1,1,178,clear_hit,HIT,fast,fast,fast-fast,repetition,19.74,0,0,0.0000,HIT,584.61,1,0,2026-07-14T16:13:34.1868651+02:00
pam,1,1,179,clear_miss,MISS,fast,fast,fast-fast,repetition,89.22,0,0,0.0000,MISS,626.29,1,0,2026-07-14T16:13:39.0036418+02:00
pam,1,1,180,near_hit,MISS,fast,slow,fast-slow,transition,-32.63,0,0,0.0000,HIT,1476.15,0,0,2026-07-14T16:13:44.4759469+02:00
pam,1,1,181,clear_miss,MISS,slow,slow,slow-slow,repetition,-69.97,0,0,0.0000,MISS,905.01,1,0,2026-07-14T16:13:50.6297069+02:00
pam,1,1,182,near_miss,MISS,slow,slow,slow-slow,repetition,54.36,0,0,0.0000,MISS,905.13,1,0,2026-07-14T16:13:57.9665125+02:00
pam,1,1,183,near_hit,MISS,slow,slow,slow-slow,repetition,42.52,0,0,0.0000,MISS,752.02,1,0,2026-07-14T16:14:05.1358316+02:00
pam,1,1,184,clear_miss,MISS,slow,slow,slow-slow,repetition,-71.43,0,0,0.0000,HIT,1866.20,0,0,2026-07-14T16:14:13.4753092+02:00
pam,1,1,185,near_hit,MISS,slow,fast,slow-fast,transition,-41.54,0,0,0.0000,HIT,571.41,0,0,2026-07-14T16:14:18.6676726+02:00
pam,1,1,186,clear_miss,MISS,fast,fast,fast-fast,repetition,74.17,0,0,0.0000,MISS,570.63,1,0,2026-07-14T16:14:23.7766939+02:00
pam,1,1,187,near_hit,MISS,fast,fast,fast-fast,repetition,42.83,0,0,0.0000,MISS,584.85,1,0,2026-07-14T16:14:28.5938605+02:00
pam,1,1,188,clear_hit,HIT,fast,slow,fast-slow,transition,-27.96,0,0,0.0000,MISS,1141.41,0,0,2026-07-14T16:14:34.4034097+02:00
pam,1,1,189,clear_miss,MISS,slow,slow,slow-slow,repetition,61.05,0,0,0.0000,MISS,654.44,1,0,2026-07-14T16:14:40.6785409+02:00
pam,1,1,190,near_hit,MISS,slow,slow,slow-slow,repetition,30.83,0,0,0.0000,MISS,863.23,1,0,2026-07-14T16:14:47.7687576+02:00
pam,1,1,191,clear_miss,MISS,slow,slow,slow-slow,repetition,84.77,0,0,0.0000,MISS,863.78,1,0,2026-07-14T16:14:54.5913940+02:00
pam,1,1,192,near_miss,MISS,slow,fast,slow-fast,transition,-57.03,0,0,0.0000,MISS,710.06,1,0,2026-07-14T16:15:01.3524052+02:00
pam,1,1,193,clear_hit,HIT,fast,fast,fast-fast,repetition,-25.75,0,0,0.0000,HIT,668.34,1,0,2026-07-14T16:15:06.3782753+02:00
pam,1,1,194,clear_miss,MISS,fast,fast,fast-fast,repetition,-60.83,0,0,0.0000,MISS,877.31,1,0,2026-07-14T16:15:11.4600012+02:00
pam,1,1,195,near_miss,MISS,fast,fast,fast-fast,repetition,54.57,0,0,0.0000,MISS,682.02,1,0,2026-07-14T16:15:15.7896260+02:00
pam,1,1,196,clear_hit,HIT,fast,fast,fast-fast,repetition,-25.50,0,0,0.0000,HIT,612.59,1,0,2026-07-14T16:15:20.3835296+02:00
pam,1,1,197,near_miss,MISS,fast,slow,fast-slow,transition,-45.46,0,0,0.0000,MISS,820.79,1,0,2026-07-14T16:15:25.3252919+02:00
pam,1,1,198,clear_miss,MISS,slow,slow,slow-slow,repetition,63.38,0,0,0.0000,MISS,2297.47,1,0,2026-07-14T16:15:33.7366589+02:00
pam,1,1,199,clear_hit,HIT,slow,slow,slow-slow,repetition,27.80,0,0,0.0000,MISS,1461.68,0,0,2026-07-14T16:15:40.1680633+02:00
pam,1,1,200,near_miss,MISS,slow,fast,slow-fast,transition,-46.18,0,0,0.0000,MISS,7628.94,1,0,2026-07-14T16:15:53.1706462+02:00
pam,1,1,201,clear_miss,MISS,fast,fast,fast-fast,repetition,62.38,0,0,0.0000,HIT,5554.90,0,0,2026-07-14T16:15:58.7249727+02:00
pam,1,1,202,clear_hit,HIT,fast,fast,fast-fast,repetition,-19.90,0,0,0.0000,MISS,598.43,0,0,2026-07-14T16:15:59.3238718+02:00
pam,1,1,203,near_miss,MISS,fast,slow,fast-slow,transition,-50.92,0,0,0.0000,MISS,1670.54,1,0,2026-07-14T16:16:04.9896644+02:00
pam,1,1,204,near_hit,MISS,slow,slow,slow-slow,repetition,-33.30,0,0,0.0000,HIT,11848.24,0,0,2026-07-14T16:16:21.6271299+02:00
pam,1,1,205,near_miss,MISS,slow,slow,slow-slow,repetition,-47.97,0,0,0.0000,MISS,11819.52,1,0,2026-07-14T16:16:33.4465543+02:00
pam,1,1,206,near_hit,MISS,slow,slow,slow-slow,repetition,-31.44,0,0,0.0000,MISS,2784.95,1,0,2026-07-14T16:16:36.2316641+02:00
pam,1,1,207,clear_hit,HIT,slow,fast,slow-fast,transition,29.69,0,0,0.0000,MISS,1169.07,0,0,2026-07-14T16:16:41.7019277+02:00
pam,1,1,208,near_hit,MISS,fast,fast,fast-fast,repetition,37.53,0,0,0.0000,MISS,1113.48,1,0,2026-07-14T16:16:46.9927251+02:00
pam,1,1,209,clear_miss,MISS,fast,fast,fast-fast,repetition,73.74,0,0,0.0000,MISS,97.40,1,0,2026-07-14T16:16:50.9046136+02:00
pam,1,1,210,near_hit,MISS,fast,slow,fast-slow,transition,-38.07,0,0,0.0000,MISS,1754.06,1,0,2026-07-14T16:16:57.5036335+02:00
