Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
183.705190,pps_vib_fired,B1_T38,,,,D4,127
184.150831,pps_response,,,,,,62
186.922127,pps_trial_start,B1_T39,TactileOnly,,,17,17
188.174758,pps_vib_fired,B1_T39,,,,D4,127
188.481002,pps_response,,,,,,62
190.638785,pps_trial_start,B1_T40,Both,,,49,49
191.599691,pps_vib_fired,B1_T40,,,,D5,127
191.919110,pps_response,,,,,,62
194.355505,pps_trial_start,B1_T41,Both,,,53,53
194.996088,pps_vib_fired,B1_T41,,,,D6,127
195.302687,pps_response,,,,,,62
198.072997,pps_trial_start,B1_T42,VisualOnly,,,1,1
201.791361,pps_trial_start,B1_T43,Both,,,57,57
201.791361,pps_vib_fired,B1_T43,,,,D7,127
202.097129,pps_response,,,,,,62
205.509029,pps_trial_start,B1_T44,TactileOnly,,,25,25
206.162848,pps_vib_fired,B1_T44,,,,D6,127
206.427483,pps_response,,,,,,62
209.238981,pps_trial_start,B1_T45,Both,,,42,42
209.852012,pps_vib_fired,B1_T45,,,,D3,127
210.144178,pps_response,,,,,,62
212.956171,pps_trial_start,B1_T46,TactileOnly,,,10,10
213.707823,pps_vib_fired,B1_T46,,,,D2,127
213.958654,pps_response,,,,,,62
216.673368,pps_trial_start,B1_T47,TactileOnly,,,30,30
216.673368,pps_vib_fired,B1_T47,,,,D7,127
217.271886,pps_response,,,,,,62
220.390140,pps_trial_start,B1_T48,Both,,,38,38
221.128247,pps_vib_fired,B1_T48,,,,D2,127
221.506080,pps_response,,,,,,62
224.107146,pps_trial_start,B1_T49,Both,,,45,45
225.346329,pps_vib_fired,B1_T49,,,,D4,127
225.666379,pps_response,,,,,,62
227.824325,pps_trial_start,B1_T50,TactileOnly,,,9,9
229.689863,pps_vib_fired,B1_T50,,,,D2,127
230.010462,pps_response,,,,,,62
231.555334,pps_trial_start,B1_T51,Both,,,41,41
233.086978,pps_vib_fired,B1_T51,,,,D3,127
233.463320,pps_response,,,,,,62
235.273490,pps_trial_start,B1_T52,Both,,,45,45
236.513102,pps_vib_fired,B1_T52,,,,D4,127
236.819405,pps_response,,,,,,62
238.991378,pps_trial_start,B1_T53,TactileOnly,,,14,14
239.617958,pps_vib_fired,B1_T53,,,,D3,127
240.063271,pps_response,,,,,,62
242.708070,pps_trial_start,B1_T54,Both,,,58,58
242.708070,pps_vib_fired,B1_T54,,,,D7,127
243.348470,pps_response,,,,,,62
246.425214,pps_trial_start,B1_T55,VisualOnly,,,2,2
250.142569,pps_trial_start,B1_T56,TactileOnly,,,13,13
251.687859,pps_vib_fired,B1_T56,,,,D3,127
251.952649,pps_response,,,,,,62
253.873338,pps_trial_start,B1_T57,Both,,,37,37
255.725215,pps_vib_fired,B1_T57,,,,D2,127
256.004074,pps_response,,,,,,62
257.590585,pps_trial_start,B1_T58,VisualOnly,,,1,1
261.307414,pps_trial_start,B1_T59,VisualOnly,,,1,1
265.025125,pps_trial_start,B1_T60,Both,,,42,42
265.637434,pps_vib_fired,B1_T60,,,,D3,127
265.929884,pps_response,,,,,,62
268.741480,pps_trial_start,B1_T61,TactileOnly,,,6,6
