Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
1338.034211,pps_response,,,,,,62
1339.575596,pps_trial_start,B2_T99,VisualOnly,,,1,1
1346.158041,pps_trial_start,B2_T100,TactileOnly,,,13,13
1349.797809,pps_vib_fired,B2_T100,,,,D3,64
1350.477106,pps_response,,,,,,62
1352.920718,pps_trial_start,B2_T101,TactileOnly,,,21,21
1355.235165,pps_vib_fired,B2_T101,,,,D5,64
1355.930810,pps_response,,,,,,62
1359.516741,pps_trial_start,B2_T102,TactileOnly,,,6,6
1361.391983,pps_vib_fired,B2_T102,,,,D1,64
1362.058520,pps_response,,,,,,62
1363.697083,pps_trial_start,B2_T103,TactileOnly,,,14,14
1365.072172,pps_vib_fired,B2_T103,,,,D3,64
1365.710576,pps_response,,,,,,62
1367.321636,pps_trial_start,B2_T104,Both,,,50,50
1368.182417,pps_vib_fired,B2_T104,,,,D5,64
1368.821413,pps_response,,,,,,62
1370.668258,pps_trial_start,B2_T105,TactileOnly,,,9,9
1374.972405,pps_vib_fired,B2_T105,,,,D2,64
1375.625012,pps_response,,,,,,62
1377.388627,pps_trial_start,B2_T106,Both,,,38,38
1379.013142,pps_vib_fired,B2_T106,,,,D2,64
1379.610090,pps_response,,,,,,62
1381.040548,pps_trial_start,B2_T107,Both,,,58,58
1381.415375,pps_vib_fired,B2_T107,,,,D7,64
1382.179332,pps_response,,,,,,62
1384.359530,pps_trial_start,B2_T108,TactileOnly,,,5,5
1389.330676,pps_vib_fired,B2_T108,,,,D1,64
1389.913915,pps_response,,,,,,62
1391.302664,pps_trial_start,B2_T109,Both,,,54,54
1391.913716,pps_vib_fired,B2_T109,,,,D6,64
1392.691160,pps_response,,,,,,62
1394.635573,pps_trial_start,B2_T110,TactileOnly,,,6,6
1396.510116,pps_vib_fired,B2_T110,,,,D1,64
1397.260138,pps_response,,,,,,62
1398.523424,pps_trial_start,B2_T111,VisualOnly,,,2,2
1401.828313,pps_trial_start,B2_T112,Both,,,45,45
